timestamp,DistanceBrute,DistanceMoy,minMax,FalseTrue
1670854510904,1119.000000,1119.000000,0.000000,0.000000
1670854510940,1119.000000,1119.000000,0.000000,0.000000
1670854510972,1119.000000,1119.000000,0.000000,0.000000
1670854511005,1119.000000,1119.000000,0.000000,0.000000
1670854511036,1119.000000,1119.000000,0.000000,0.000000
1670854511075,1119.000000,1119.000000,0.000000,0.000000
1670854511106,1119.000000,1119.000000,0.000000,0.000000
1670854511138,1119.000000,1119.000000,0.000000,0.000000
1670854511174,1119.000000,1119.000000,0.000000,0.000000
1670854511207,1119.000000,1119.000000,0.000000,0.000000
1670854511240,1119.000000,1119.000000,0.000000,0.000000
1670854511273,1119.000000,1119.000000,0.000000,0.000000
1670854511305,1119.000000,1119.000000,0.000000,0.000000
1670854511345,1119.000000,1119.000000,0.000000,0.000000
1670854511378,1119.000000,1119.000000,0.000000,0.000000
1670854511412,1119.000000,1119.000000,0.000000,0.000000
1670854511445,1119.000000,1119.000000,0.000000,0.000000
1670854511478,1119.000000,1119.000000,0.000000,0.000000
1670854511510,1119.000000,1119.000000,0.000000,0.000000
1670854511542,1119.000000,1119.000000,0.000000,0.000000
1670854511580,1119.000000,1119.000000,0.000000,0.000000
1670854511620,1119.000000,1119.000000,0.000000,0.000000
1670854511647,1119.000000,1119.000000,0.000000,0.000000
1670854511680,1119.000000,1119.000000,0.000000,0.000000
1670854511713,1119.000000,1119.000000,0.000000,0.000000
1670854511746,1119.000000,1119.000000,0.000000,0.000000
1670854511781,1119.000000,1119.000000,0.000000,0.000000
1670854511813,1119.000000,1119.000000,0.000000,0.000000
1670854511846,1119.000000,1119.000000,0.000000,0.000000
1670854511886,1119.000000,1119.000000,0.000000,0.000000
1670854511952,1119.000000,1119.000000,0.000000,0.000000
1670854511952,1119.000000,1119.000000,0.000000,0.000000
1670854511984,1119.000000,1119.000000,0.000000,0.000000
1670854512032,1119.000000,1119.000000,0.000000,0.000000
1670854512056,1119.000000,1119.000000,0.000000,0.000000
1670854512088,1119.000000,1119.000000,0.000000,0.000000
1670854512112,1119.000000,1119.000000,0.000000,0.000000
1670854512159,1119.000000,1119.000000,0.000000,0.000000
1670854512189,1119.000000,1119.000000,0.000000,0.000000
1670854512220,1119.000000,1119.000000,0.000000,0.000000
1670854512252,1119.000000,1119.000000,0.000000,0.000000
1670854512289,1119.000000,1119.000000,0.000000,0.000000
1670854512321,1119.000000,1119.000000,0.000000,0.000000
1670854512352,1119.000000,1119.000000,0.000000,0.000000
1670854512394,1119.000000,1119.000000,0.000000,0.000000
1670854512419,1119.000000,1119.000000,0.000000,0.000000
